서울,용산구,(경상자[명]),30,7,10,11,59,364,221,352,2,-,1,14,-,39,9,8,13,76,304,188,389,1,-,1,9,-,39,4,7,11,74,312,218,389,7,-,3,13,-
서울,용산구,(부상신고자[명]),2,0,1,0,6,8,4,18,0,-,1,1,-,3,1,0,0,5,9,9,11,0,-,2,3,-,1,0,0,0,6,2,3,13,1,-,0,2,-
서울,성동구,사고[건],70,14,22,18,121,350,160,274,8,1,1,18,-,79,27,16,19,69,324,162,227,7,-,2,16,-,70,24,22,15,85,368,132,187,5,-,1,10,-
서울,성동구,사망[명],2,0,0,0,3,1,0,0,1,0,0,1,-,1,0,0,0,2,1,1,3,0,-,0,0,-,1,0,0,0,2,1,1,0,0,-,0,1,-
서울,성동구,부상[명],72,14,22,18,124,465,264,355,9,1,1,17,-,82,28,16,19,70,438,258,280,11,-,2,18,-,76,25,23,15,89,523,208,244,8,-,1,9,-
서울,성동구,(중상자[명]),26,6,7,4,28,77,50,52,2,1,0,6,-,25,6,0,4,23,71,43,43,4,-,1,6,-,23,6,4,3,19,91,20,33,1,-,1,2,-
서울,성동구,(경상자[명]),45,8,13,14,87,369,205,284,6,0,1,8,-,53,22,15,13,43,346,210,221,6,-,1,11,-,49,17,19,11,58,407,184,203,5,-,0,6,-
서울,성동구,(부상신고자[명]),1,0,2,0,9,19,9,19,1,0,0,3,-,4,0,1,2,4,21,5,16,1,-,0,1,-,4,2,0,1,12,25,4,8,2,-,0,1,-
서울,동대문구,사고[건],93,32,7,28,151,439,176,433,2,-,5,24,-,127,52,14,34,188,450,184,436,8,-,7,34,-,109,57,12,44,163,527,217,498,2,-,3,42,-
서울,동대문구,사망[명],7,2,0,0,2,3,2,0,1,-,0,0,-,0,1,0,1,0,2,0,2,1,-,3,2,-,3,1,0,0,1,2,0,1,0,-,0,2,-
서울,동대문구,부상[명],87,30,7,28,153,536,260,525,1,-,5,24,-,136,52,14,35,198,586,268,507,9,-,4,34,-,114,57,12,45,171,683,320,588,2,-,3,44,-
서울,동대문구,(중상자[명]),36,7,2,9,47,115,43,114,0,-,1,7,-,52,12,2,11,68,75,26,112,3,-,2,4,-,45,18,1,15,61,107,34,134,0,-,1,8,-
서울,동대문구,(경상자[명]),51,20,5,18,99,377,209,371,1,-,2,10,-,79,33,11,22,114,471,231,328,3,-,0,16,-,62,35,11,28,99,525,267,392,1,-,2,30,-
서울,동대문구,(부상신고자[명]),0,3,0,1,7,44,8,40,0,-,2,7,-,5,7,1,2,16,40,11,67,3,-,2,14,-,7,4,0,2,11,51,19,62,1,-,0,6,-
서울,성북구,사고[건],101,33,8,27,126,479,190,279,11,1,7,23,-,106,41,9,25,116,466,186,294,6,-,2,37,-,91,23,12,23,153,474,174,250,3,1,4,48,-
서울,성북구,사망[명],3,0,0,1,0,5,1,2,2,0,1,0,-,2,1,0,0,0,2,0,2,1,-,0,0,-,1,1,0,1,2,3,0,0,0,0,0,0,-
서울,성북구,부상[명],102,34,11,26,131,641,284,331,12,1,6,27,-,108,40,11,25,120,627,273,376,6,-,2,38,-,94,22,12,22,159,632,258,322,4,1,4,51,-
서울,성북구,(중상자[명]),38,7,3,8,45,107,32,44,3,1,4,13,-,43,12,3,7,31,84,31,76,2,-,0,9,-,34,8,5,9,56,99,27,54,0,1,2,15,-
서울,성북구,(경상자[명]),57,27,7,16,80,502,240,267,7,0,1,12,-,62,24,6,17,86,500,226,283,3,-,0,24,-,55,13,6,12,83,479,215,241,1,0,2,29,-
서울,성북구,(부상신고자[명]),7,0,1,2,6,32,12,20,2,0,1,2,-,3,4,2,1,3,43,16,17,1,-,2,5,-,5,1,1,1,20,54,16,27,3,0,0,7,-
서울,도봉구,사고[건],76,14,5,12,60,209,79,107,3,1,1,24,-,67,9,13,13,57,198,73,72,3,-,1,16,-,61,8,6,5,54,206,62,95,4,-,2,27,-
서울,도봉구,사망[명],0,0,0,0,1,1,0,1,0,0,0,0,-,1,0,0,0,1,0,0,0,0,-,0,0,-,3,1,0,0,0,2,0,0,0,-,0,1,-
서울,도봉구,부상[명],86,14,5,14,62,280,126,148,6,1,1,25,-,75,11,13,17,60,278,131,99,4,-,1,16,-,61,7,6,5,58,275,104,135,5,-,2,27,-
서울,도봉구,(중상자[명]),39,5,3,10,23,66,15,35,0,1,0,2,-,40,4,6,5,19,59,12,16,2,-,1,8,-,31,1,1,1,16,53,11,21,1,-,1,9,-
서울,도봉구,(경상자[명]),38,9,2,3,33,178,103,103,5,0,0,21,-,31,6,6,10,35,187,116,72,1,-,0,7,-,23,5,3,4,36,198,79,104,2,-,1,14,-
서울,도봉구,(부상신고자[명]),9,0,0,1,6,36,8,10,1,0,1,2,-,4,1,1,2,6,32,3,11,1,-,0,1,-,7,1,2,0,6,24,14,10,2,-,0,4,-
서울,은평구,사고[건],91,16,14,39,90,395,101,87,5,1,8,20,-,95,41,15,17,104,324,106,185,2,-,7,22,-,97,43,25,30,125,373,109,188,1,-,2,46,-
서울,은평구,사망[명],2,0,0,0,0,3,1,1,1,1,0,2,-,1,1,0,0,1,1,0,2,0,-,2,1,-,3,1,0,0,2,0,0,1,0,-,0,0,-
서울,은평구,부상[명],95,18,14,39,93,631,190,96,6,0,8,28,-,97,40,15,17,111,471,204,273,2,-,5,21,-,98,43,27,34,132,546,166,257,2,-,2,46,-
서울,은평구,(중상자[명]),52,12,3,15,33,103,31,30,5,0,3,7,-,41,15,2,4,33,94,24,50,2,-,2,6,-,44,14,5,12,44,81,21,42,1,-,2,12,-
서울,은평구,(경상자[명]),38,5,11,22,50,465,148,55,1,0,3,19,-,50,21,13,13,69,348,171,197,0,-,1,12,-,46,24,22,22,75,430,140,195,1,-,0,26,-
서울,은평구,(부상신고자[명]),5,1,0,2,10,63,11,11,0,0,2,2,-,6,4,0,0,9,29,9,26,0,-,2,3,-,8,5,0,0,13,35,5,20,0,-,0,8,-
서울,서대문구,사고[건],90,36,6,17,67,383,143,139,11,-,3,35,-,95,34,11,21,94,363,137,158,10,-,7,44,-,101,17,16,19,70,379,139,123,9,-,2,41,-
